,title,byline,dates,datetime
4971,Adventurers find insurance not best policy Travellers need to read the small print in documents to make sure they are covered for risky activities and visits to all countries,"Nip, Amy.",12-Apr-13,2013-04-12
4957,"Another 1,700 international school placesThree new sites boost school places Three new sites allocated, but legislators accuse the government of catering only to the wealthy","Chong, Dennis; Lee, Ada.",12-Apr-13,2013-04-12
4985,"Contractors offer 7 pc pay rise Talks break down on second day after two employers fail to come close to strikers' demands, with one firm exiting meeting before it concluded","Siu, Phila.",12-Apr-13,2013-04-12
4955,XI CALLS ON NAVY TO BE READY FOR STRUGGLE President inspects South Sea fleet and makes rallying call in latest display of military strength amid territorial disputes,"Ng, Teddy.",12-Apr-13,2013-04-12
4936,TV code to be reviewed after bias complaints,"Nip, Amy.",12-Apr-13,2013-04-12
4935,"School to give backto the community Nord Anglia will offer lower fees and train local teachers,says director","Chong, Dennis; Lee, Ada.",12-Apr-13,2013-04-12
4934,Bird flu seen as curb on inflationBird flu seen as curb on inflation CPI growth expected to ease as mainlanders stop buying chicken and pork products,Daniel Ren in Shanghai ren.wei@scmp.com.,12-Apr-13,2013-04-12
4933,"Taiwan would 'expel' mainland fishing vessels After signing fishing-rights accord with Tokyo, Taipei warns coastguard will protect its zone","Chan, Minnie.",12-Apr-13,2013-04-12
4932,Stock tipsters need watching,,12-Apr-13,2013-04-12
4931,Private cars must follow clean air rules [Derived headline],,12-Apr-13,2013-04-12
4937,"1984: Deng Xiaoping says ""a patriot is one who respects... [Derived headline]",,12-Apr-13,2013-04-12
4930,Food security,,12-Apr-13,2013-04-12
4928,China's limitedN Korea clout,,12-Apr-13,2013-04-12
4927,"If it can't be free and silent,... [Derived headline]",,12-Apr-13,2013-04-12
4926,Tobacco and roadside pollution more dangerous than bird flu [Derived headline],,12-Apr-13,2013-04-12
4925,"The Shanghai rubber bubble of 1910 holds a lesson for today Speculative excess has a long pedigree, given how easily human desire for quick gains can overcome concerns about long-term profitability",,12-Apr-13,2013-04-12
4924,Thief claimed to be spy [Derived headline],,12-Apr-13,2013-04-12
4956,"Air quality in Beijing is second worst of 31 cities Lanzhou in Gansu has the worst conditions, says a green report based on government data, but Haikou is cleanest for residents to breathe","Chen, Stephen.",12-Apr-13,2013-04-12
4929,Confronting NT land rights will preserve fragile coastline,,12-Apr-13,2013-04-12
4938,"Australia's top jobs get 11,000 HK applications","Man, Joyce.",12-Apr-13,2013-04-12
4958,"Recall blow for Japan's carmakers on the mainland Checks on more than 32,000 vehicles over defective airbags likely to curb revival in sales","Lam, Anita.",12-Apr-13,2013-04-12
4940,Developer challenges watchdog over dispute Long Winner Development calls for a judicial review of decisions made by Building Authority,"Chiu, Austin.",12-Apr-13,2013-04-12
4939,Baptist U plans 'marathon speech' in battle for land Coalition wants to use delay tactic to block government from taking Renfrew Road site,"Kang-chung, Ng.",12-Apr-13,2013-04-12
4954,TV diet of anti-Japanesewar dramas criticised,"Kao, Ernest.",12-Apr-13,2013-04-12
4953,Ex-railways chief hopes to avoid death penalty Wife of Liu Zhijun says husband was 'a good man who came home for dinner every night',"Li, Jing.",12-Apr-13,2013-04-12
4951,Trial looms in Sichuan quake bribes scandal University party boss accused of taking kickbacks worth nearly 11 million yuan for reconstruction work after 2008 disaster,Choi Chi-yuk in Chengdu chiyuk.choi@scmp.com.,12-Apr-13,2013-04-12
4950,Leasing firm seeks to double portfolio ICBC Financial Leasing looks to foreign shipowners to raise the value of ship assets this year after signing 51-vessel agreement,Keith Wallis in Singapore keith.wallis@scmp.com.,12-Apr-13,2013-04-12
4949,His wife said he seldom went out [Derived headline],,12-Apr-13,2013-04-12
4948,"universal suffrage The meaning of the word patriotism seems straightforward, but not so in the debate on Hong Kong' s future, where it has a long history of flux The shifting foundation of","Cheung, Tony.",12-Apr-13,2013-04-12
4952,Banker praises Jiang Zemin's eye for e-biz China Development Bank chief's glowing article credits former leader for heralding two decades of progress on e-finance,Cary Huang in Beijing cary.huang@scmp.com.,12-Apr-13,2013-04-12
4946,"Patriots, all, but divided on issue of one-party rule",,12-Apr-13,2013-04-12
4945,"Operators call for review of 3G spectrum plan HK's biggest network firm says government has not done its homework, warns of disruptions","Perez, Bien.",12-Apr-13,2013-04-12
4944,Lenovo defies slump in computer sales Mainland tech giant maintains global market share in the first quarter while other leaders see theirs shrink amid 14 per cent fall in shipments,"Perez, Bien.",12-Apr-13,2013-04-12
4943,IMM faces fraud claim over 'bogus' customers Investigators linked to 'hacktivist' collective Anonymous point to two former executives,Toh Han Shih hanshih.toh@scmp.com.,12-Apr-13,2013-04-12
4942,Gigi wants parents to accept partner Cecil Chao's daughter tells youth forum she hopes family will recognise her 'other half' and calls on minorities to 'make people like them',"Ho, Jolie.",12-Apr-13,2013-04-12
4941,Divers take the plunge in new park programme,"Tam, Johnny.",12-Apr-13,2013-04-12
4947,"Time to buy, StanChart tells local bargain-hunters","Yu, Jeanny.",12-Apr-13,2013-04-12
5027,Man denies hitting and biting his wife,"Man, Joyce.",13-Apr-13,2013-04-13
5026,"At the moment, there is no need to be overly worried [Derived headline]",,13-Apr-13,2013-04-13
5024,US says Japan can join Pacific trade pact talks [Derived headline],,13-Apr-13,2013-04-13
5017,Firemen defend Ap Lei Chau operationFiremen defend Ap Lei Chau operation,"Simpson, Cheung.",13-Apr-13,2013-04-13
5021,"Shanghai exit for early investors As part of plans to become a global financial centre, the city mulls setting up secondary market to allow private equity funds to cash out",Daniel Ren in Shanghai ren.wei@scmp.com.,13-Apr-13,2013-04-13
5022,Tier-2 mainland cities face glut of office space Huge increase in supply likely to put developers under pricing pressure,"Sito, Peggy.",13-Apr-13,2013-04-13
5020,"Rooftop residents get special URA cash offer Thirteen families to get between HK$24,000 and HK$56,000 subsidy","Ng, Joyce.",13-Apr-13,2013-04-13
5019,Liu Xiaobo relative faces long jail spell [Derived headline],,13-Apr-13,2013-04-13
5018,"Haven for 'hot cash' to set up base in HK British Virgin Islands, said to be world's No1 home for hidden assets and a key transit point for mainland money, picks city as its Asia hub",Toh Han Shih hanshih.toh@scmp.com.,13-Apr-13,2013-04-13
5028,Big hearts and open arms the key to a happy family,"Ngo, Jennifer.",13-Apr-13,2013-04-13
5023,Unionsupset atunchanged pay offer Negotiations with pro-government unions hit the wall as contractors stick to 7 per cent pay rise and unionist calls meeting 'meaningless',"Lee, Ada; Nip, Amy.",13-Apr-13,2013-04-13
5029,Pan-democratspush for broaderelection panel Screening candidates may be palatable if nominating body is truly representative,"But, Joshua.",13-Apr-13,2013-04-13
5036,"Business as usual along N. Korea border Hong Kong company executive who has just returned from region says there seems to be no rise in tension, despite threats from Pyongyang","So, Charlotte; Reuters in Seoul charlotte.so@scmp.com.",13-Apr-13,2013-04-13
5031,Stars compete for film awards [Derived headline],,13-Apr-13,2013-04-13
5032,"Sunday, Apple Daily [Derived headline]",Paper talk.,13-Apr-13,2013-04-13
5033,"Tuesday, April 16: German Chamber of Commerce... [Derived headline]",,13-Apr-13,2013-04-13
5034,"What's down the track for Next? With the group's failure to sell its television and print assets in Taiwan, some analysts say it should refocus on its HK core","Yu, Sophie.",13-Apr-13,2013-04-13
5035,Air bridge bolts are focus of inquiry Task force will examine the metal pieces that connect the walkways to the airport terminal after two of them collapsed on Sunday,"Ho, Jolie.",13-Apr-13,2013-04-13
5037,Court rejects compensation for labour-camp mother,"Zhou, Laura.",13-Apr-13,2013-04-13
5038,HKT Trust shares down after Li sale PCCW chairman's stake reduction sends fixed-line network operator down 2.53 per cent,"Perez, Bien.",13-Apr-13,2013-04-13
5039,"In Sino-US talks, space security a testing issue But there is still no proper platform to tackle matters like debris and weapons",Reuters in Colorado Springsand Minnie Chan.,13-Apr-13,2013-04-13
5040,"Lights, camera, action, Lenovo Mainland technology firm aims to reach out to youth audience by featuring its range of products in films and television series","Perez, Bien.",13-Apr-13,2013-04-13
5041,MY TAKEDemocracy has no universal standard,"Lo, Alex.",13-Apr-13,2013-04-13
5042,Hospitals can cope with bird flu outbreak,"Kang-chung, Ng.",13-Apr-13,2013-04-13
5043,Salesman stole iPhones to keep girlfriend happy,"Chan, Thomas.",13-Apr-13,2013-04-13
5030,Pelican brief,,13-Apr-13,2013-04-13
5015,Children are born to swim Variety of courses cover a range of ages,"Kwok, Gary.",13-Apr-13,2013-04-13
5025,"Yuan at record high to US dollar Economists predict further rise, which would fuel inflation on the mainland and in Hong Kong","Jane Cai in Beijing; Man-ki, Kwong.",13-Apr-13,2013-04-13
5013,"Reform comments are not new, says CY","Cheung, Tony.",13-Apr-13,2013-04-13
5014,"Mainland M&As expected to stay buoyant 156 mergers worth US$9.6 billion in the cultural market last year, says Deloitte","Yu, Sophie.",13-Apr-13,2013-04-13
4986,"Liu's brother-in-law 'faces 14 years' As relative of jailed Nobel laureate prepares to stand trial, lawyer reveals sentence recommended by prosecutors and tells of Liu Xia's 'heartache'","Yu, Verna.",13-Apr-13,2013-04-13
4987,"Scientist shares secret of success Just enjoy what you are doing, says professor involved in unlocking secret of universe","Choi, Christy.",13-Apr-13,2013-04-13
4988,"Planning strategy outdated, say experts","Wong, Olga.",13-Apr-13,2013-04-13
4989,A monument-to-be for pillar of society,"Ng, Joyce.",13-Apr-13,2013-04-13
4990,Torture claimant first to win asylum under appeal system launched in 2009,"Moy, Patsy.",13-Apr-13,2013-04-13
4991,Jail term cut in acid attack on ex-husband,"Chiu, Austin.",13-Apr-13,2013-04-13
4992,"Jail for piousupskirtpervert 'Celibate' Christian who did not believe in sex before marriage took 4,800 voyeuristic videos and photographs of women throughout city","Chan, Thomas.",13-Apr-13,2013-04-13
4993,Tribute to yellow emperor,,13-Apr-13,2013-04-13
4994,Time to call out the bloodhounds Mystery of the police papers found in Happy Valley dog waste bin. An inside job is suspected,"Simpson, Cheung.",13-Apr-13,2013-04-13
4995,"The North's stance toward China,... [Derived headline]",,13-Apr-13,2013-04-13
4996,"Jewellery queenshines in crisis Annie Yau was thrust into leadership of the TSL empire in difficult times but she and the company thrived, expanding outlets and crafting new tie-ups, writes Celine Sun",Celine Sun in Beijing celine.sun@scmp.com.,13-Apr-13,2013-04-13
4997,Border city holds air raid drill amid tensions,"Ng, Teddy.",13-Apr-13,2013-04-13
4998,Stay vigilant about your data,,13-Apr-13,2013-04-13
5016,En+ set to start coal project with Shenhua in RussiaEn+ set to start coal project with Shenhua,Celine Sun in Beijing celine.sun@scmp.com.,13-Apr-13,2013-04-13
5000,Subway office attacked [Derived headline],,13-Apr-13,2013-04-13
5012,Martin Lee's idea 'may be a test' Pundits ask whether Democrat's 'rash' plan for electoral reform was a mistake or a clever ploy,"Cheung, Tony.",13-Apr-13,2013-04-13
4999,Memorial should be a monument to truth A proposed structure in Guangzhou would remember victims of Sars - but it also needs to praise those who first exposed the epidemic,"Zhai, Ivan.",13-Apr-13,2013-04-13
5011,"Kerry's mission now focuses on Korean crisis Secretary of state's first China visit, originally set as little more than a diplomatic handshake, is now an urgent meeting of the two powers",Cary Huang in Beijing cary.huang@scmp.com.,13-Apr-13,2013-04-13
5010,Community Business hosts forum on work-life balance [Derived headline],,13-Apr-13,2013-04-13
5008,"Retailers, milk brands co-operate on vouchers","Nip, Amy.",13-Apr-13,2013-04-13
5007,How serious is Xi's reform talk?,,13-Apr-13,2013-04-13
5009,Unacceptable treatment on airport bus [Derived headline],,13-Apr-13,2013-04-13
5005,Florence's Five Favourite Designs,,13-Apr-13,2013-04-13
5004,It's getting harder to find milk... [Derived headline],,13-Apr-13,2013-04-13
5003,"Shipping chief locks eyes on the top - not on bottom line Politics, not profit margins, is the overriding concern for China Cosco's chairman as he stays afloat despite the company's sea of losses","Yam, Shirley.",13-Apr-13,2013-04-13
5002,Nancy Kissel's milkshake misdeed costs us millions [Derived headline],,13-Apr-13,2013-04-13
5001,Corrupt politicians have been given... [Derived headline],,13-Apr-13,2013-04-13
5006,Conservation staff must do more for distressed animals,,13-Apr-13,2013-04-13
21271,HOW THEY SEE IT2.3.1. The legacy of Margaret Thatcher,,14 Apr 2013,2013-04-14
21275,Liu Zhijun [Derived headline],,14 Apr 2013,2013-04-14
21274,Cold War blitzes the opposition with nine wins at film awards,"Nip, Amy; Ho, Jolie.",14 Apr 2013,2013-04-14
21273,"Mr President, this is obviously a critical time... [Derived headline]",,14 Apr 2013,2013-04-14
21272,I'm a bad doggy,,14 Apr 2013,2013-04-14
21270,Guan Tianlang [Derived headline],,14 Apr 2013,2013-04-14
21264,Police see more drug dealers at ESF schools Cash-rich pupils buying cannabis;three peddlers arrested in six months,"Carney, John.",14 Apr 2013,2013-04-14
21268,Clean win for Alex Tsui,,14 Apr 2013,2013-04-14
21267,Our journalists recognised,,14 Apr 2013,2013-04-14
21266,"Local experts lead the way in fighting infectious diseases After Sars, the city set up a crack HKU laboratory to tackle quick responses to potential outbreaks",,14 Apr 2013,2013-04-14
21265,"Xi meets Kerry, says relations solid Chinese president tells US secretary of state that both nations should respect each others' core interests and choice of development path","Ng, Teddy.",14 Apr 2013,2013-04-14
21276,Immigration schemes frozen amid criticism,,14 Apr 2013,2013-04-14
21263,Superyacht's spring clean incity,"Carney, John.",14 Apr 2013,2013-04-14
21262,Bid to keep files in Kwok graft case secret [Derived headline],,14 Apr 2013,2013-04-14
21269,Li's warning to Pyongyang: Halt 'provocations' Premier calls for calm as US Secretary of State John Kerry meets President Xi to reaffirm joint effort to rid Korean Peninsula of nuclear arms,"Ng, Teddy; Li, Raymond.",14 Apr 2013,2013-04-14
21277,"mainlanders A wave of wealthy immigrants from mainland China is transforming Vancouver in Canada, but the influx has seen property prices soar and many are reluctant to give up Chinese citizenship The maple leaf",Ian Young in Vancouver ian.young@scmp.com.,14 Apr 2013,2013-04-14
21258,He gave childless a chance for joy,,14 Apr 2013,2013-04-14
21279,Debate on screening is 'missing the point' Benny Tai says it is more important to discuss nominating committee's formation than how candidates for chief executive will be picked,"Cheung, Tony.",14 Apr 2013,2013-04-14
21261,Monkey King comes alive to prevent temple's destruction Critics fear the bones of monk Xuanzang said to be at Xingjiao complex are imperilled anew by modern flesh-eating demons,"Li, Raymond.",14 Apr 2013,2013-04-14
21247,Beijing girl confirmed with bird fluBeijing girl among six new bird flu cases,"Chan, Minnie.",14 Apr 2013,2013-04-14
21248,'Beertopia' draws crowds to festival of craft brews Thousands gather at West Kowloon waterfront to try beers from more than a dozen nations,"Carney, John.",14 Apr 2013,2013-04-14
21249,Bank of China Tower among top company HQs,"Lam, Lana.",14 Apr 2013,2013-04-14
21251,Canada looks east with HK expo Ottawa seeks to grow trade ties with China in market for professional services such as IT,"So, Charlotte.",14 Apr 2013,2013-04-14
21252,The government might have a good reason... [Derived headline],,14 Apr 2013,2013-04-14
21253,"Tourism down because of entry fee, shops complain Business owners went on strike in Hunan's Fenghuang old town over 148-yuan charge","Li, Raymond.",14 Apr 2013,2013-04-14
21254,"Ancient wisdom in a modern world Struck by the similarities he observed between Western and Eastern philosophy, the grandson of a fung shui master became a Taoist priest",,14 Apr 2013,2013-04-14
21255,Iceland PM arrives in Beijing to sign historic free-trade agreement,Staff Reporter.,14 Apr 2013,2013-04-14
21256,I just don't think anyone... [Derived headline],,14 Apr 2013,2013-04-14
21257,Consider ban on live poultry stalls,,14 Apr 2013,2013-04-14
21259,"Nature, not man, behind wild weather [Derived headline]",,14 Apr 2013,2013-04-14
21282,"SECRECY BID OVER KWOK CASE ITEMS A 'Mr A' files writ to halt disclosure of materials seized in city's biggest graft case, saying to do so will worsen 'already difficult family relations'","Chiu, Austin.",14 Apr 2013,2013-04-14
21281,"Shock bonus for Irish church from HK donor The mystery woman, believed to be visiting an ill relative, hands the priest a cheque for 100,000","Carney, John.",14 Apr 2013,2013-04-14
21280,Law on parade,,14 Apr 2013,2013-04-14
21278,Carrie Lam plea to halt budget filibuster plan [Derived headline],,14 Apr 2013,2013-04-14
21250,"Sex-change surgeon has no successor Patients, doctors worry no one is qualified to perform sex reassignment operations in public hospitals when specialist steps down in 2015","Lam, Lana.",14 Apr 2013,2013-04-14
21260,Workers offering commitment expect the same in return,,14 Apr 2013,2013-04-14
5051,N. Korea a test for new leaders Many officials and ordinary people now believe Pyongyang's belligerence is undermining regional stability and China's own interests,"Wang, Xiangwei.",15-Apr-13,2013-04-15
5050,He said that every official that he had talked... [Derived headline],,15-Apr-13,2013-04-15
5049,Forging new frontiers in ETFs,"Moiseiwitsch, Jasper.",15-Apr-13,2013-04-15
5048,"Japan As its currency slides amid a government drive to reflate the economy, Japan has never been a more affordable destination for Hongkongers A yen for","Ap, Tiffany; Soh, Paul.",15-Apr-13,2013-04-15
5047,"How to prevent getting wiped out by a rights offer Entitlement issues always wallop a company's share price, but you can minimise the pain","Moiseiwitsch, Jasper.",15-Apr-13,2013-04-15
5046,UBS unit follows the flow of money Swiss bank's wealth management division seeks to expand by tapping into the funds pouring into Asia as Europe remains in the doldrums,"Kanis, Li.",15-Apr-13,2013-04-15
5044,Former dealmaker ready for new fund Andrew Kuo now helps Taiwanese invest in the mainland after leaving Blackstone,"Chen, George.",15-Apr-13,2013-04-15
5045,Titan fights liquidation as it seeks return to market Oil and logistics operator looks to raise fresh capital despite court action by major investor,"Ng, Eric.",15-Apr-13,2013-04-15
5089,Political questions can give insight into young minds Liberal studies exam questions have opened the way for discussion of sensitive topics in schools,"Chong, Dennis.",15-Apr-13,2013-04-15
5090,"Rare seahorse species 'breeding in Tai Po waters' Photo shows state of creature after copulation, activists say with support from marine scientist","Lau, Stuart.",15-Apr-13,2013-04-15
5091,Serious business,,15-Apr-13,2013-04-15
5092,Tomorrow: German Chamber of Commerce lunch [Derived headline],,15-Apr-13,2013-04-15
5080,"Robbers steal bags worth HK$800,000 [Derived headline]",,15-Apr-13,2013-04-15
5081,At her fingertips,,15-Apr-13,2013-04-15
5101,Curtain drawn on disclosure of assets [Derived headline],,15-Apr-13,2013-04-15
5082,Clinic makes a point of hiring top acupuncturists,"Tsang, Emily.",15-Apr-13,2013-04-15
5084,"Emperor, UA make mainland move Film company, cinema chain partner to tap market as movie house investment booms","Yu, Sophie.",15-Apr-13,2013-04-15
5085,How will China treat Iceland's gay first couple? [Derived headline],,15-Apr-13,2013-04-15
5086,Young drinkers,,15-Apr-13,2013-04-15
5087,"HSBC eyes sell-off of other mainland assets Bank is raising capital to grow operations in European home market, say analysts, as spotlight falls on lender's 8pc stake in Bank of Shanghai","Kanis, Li.",15-Apr-13,2013-04-15
5088,MY TAKEFocus fight on who picks the candidates,"Lo, Alex.",15-Apr-13,2013-04-15
5093,UBS unit follows the money in expansion drive Swiss bank's wealth management business seeks to tap growth in fund flows in Asia,"Kanis, Li.",15-Apr-13,2013-04-15
5094,"Bird flu, Korea hit prospectsFor fair The spectre of conflict in Korea plus the rapidly changing situation with H7N9 is likely to affect the success of the latest Canton Trade Fair","Lau, Mimi; Li Jing in Guangzhou.",15-Apr-13,2013-04-15
5095,Carrier lobby groups secure nod for merger Tie-up of TSA and WTSA draws muted response from cargo owners and exporters,"Wallis, Keith.",15-Apr-13,2013-04-15
5096,"Chinese firms target UK renewal drive As Britain overhauls its airports, railways and energy assets, businesses on the mainland are lining up for a slice of the action",Toh Han Shih hanshih.toh@scmp.com.,15-Apr-13,2013-04-15
5097,Doctor charged after surgery complications,"Lo, Wei.",15-Apr-13,2013-04-15
5098,"Jaded professor ready for handcuffs Lady Youde once told Chan Kin-man democracy in HK wasn't far off, but that was 26 years ago and the Occupy Central figure is losing patience","Cheung, Gary.",15-Apr-13,2013-04-15
5099,Rising costs plunge poor into despairRising costs of living plunge poor into despair,"Chiu, Joanna.",15-Apr-13,2013-04-15
5100,"Leave research to medical schools, says vet chief A training institute for vets will give consumers wider choice of providers but it is up to medical schools to tackle viruses, says board chairman","Moy, Patsy; Lau, Stuart.",15-Apr-13,2013-04-15
5083,Developers to benefit from capital gains tax Homebuyers to shift attention to primary market with levy on secondary sales,"Li, Sandy.",15-Apr-13,2013-04-15
5052,"Eleven killed, 50injured in Hubeihotel inferno Guests trying to escape the blaze climb out windows using sheets as makeshift ropes","Chen, Stephen.",15-Apr-13,2013-04-15
5102,"Back to sales basics as privacy rules take effect Direct marketing set to be less of a force with curbs on use of customer data, insurer says","Yiu, Enoch.",15-Apr-13,2013-04-15
5054,A little more salt?,,15-Apr-13,2013-04-15
5079,Land owners barred from their sites Yuen Long landlords lament being held liable for waste dumped on their property by gangster-like intruders who squat and build on the plots,"Chi-fai, Cheung.",15-Apr-13,2013-04-15
5078,HK home sales jump as owners reduce prices [Derived headline],,15-Apr-13,2013-04-15
5077,Henan confirms first two cases of H7N9 bird flu Deadly strain spreads to central province as two Shanghai deaths push national toll to 13,"He Huifeng; Lo, Wei.",15-Apr-13,2013-04-15
5076,Green light for state firms may herald rebound in IPO s Initial share sales of Sinopec Engineering and China Galaxy Securities brighten market prospects after run of underperforming offerings,"Chan, Ray.",15-Apr-13,2013-04-15
5075,Gangs encroaching across the New Territories,,15-Apr-13,2013-04-15
5074,"Dock strikers threaten more action Union says situation will escalate if it does not see sincerity in talks, as HIT plays down impact","Kang-chung, Ng.",15-Apr-13,2013-04-15
5073,Activist puts out Occupy Central action plan Movement reveals a timetable to meet and consult supporters and experts on blockade,"Lee, Colleen; Siu, Phila.",15-Apr-13,2013-04-15
5072,"Chairman's term won't give enough timeto set work hours law, sayslegislator","Siu, Phila.",15-Apr-13,2013-04-15
5071,"Democracy veteran: we'll never give up Reverend Chu Yiu-ming, who first took on Beijing in the 1980s, says the Occupy Central rally can kick-start civil disobedience in HK","But, Joshua.",15-Apr-13,2013-04-15
5070,"Malaysian elections hangIN THE BALANCE Resurgent opposition is within striking distance of victory at next month's vote, but it faces some serious questions if it takes the prize, not least of which is who will be the prime minister",Amy Chew in Kuala Lumpur.,15-Apr-13,2013-04-15
5069,A model for bilateral ties,,15-Apr-13,2013-04-15
5068,The lost spirit of entrepreneurism,,15-Apr-13,2013-04-15
5053,Graft-busters shy on disclosure of assets February meeting of national anti-corruption body reveals the lack of support for move to compel party officials to declare their wealth,"Zhai, Keith.",15-Apr-13,2013-04-15
5066,Absurd and obscene to compare animal activists to terrorists,,15-Apr-13,2013-04-15
5067,Escalator not in step with a green campus [Derived headline],,15-Apr-13,2013-04-15
5064,A tale of two cities reveals the art of ambition and confidence The traditional rivalry between Shanghai and Hong Kong has gone beyond finance to now embrace the world of high-priced culture,,15-Apr-13,2013-04-15
5055,"New impetus seen in Sino-U.S. dialogue Closer co-operation on Korean nuclear threats and growing mutual economic reliance will produce results, analysts say",Cary Huang in Beijing caryhuang@scmp.com.,15-Apr-13,2013-04-15
5056,Factories cheat inspectors [Derived headline],,15-Apr-13,2013-04-15
5057,Peak season,,15-Apr-13,2013-04-15
5058,Playboy does nothing but lower... [Derived headline],,15-Apr-13,2013-04-15
5065,European polls fail to excite Croatian voters [Derived headline],,15-Apr-13,2013-04-15
5059,"We must learn from past, Thein Sein urges [Derived headline]",,15-Apr-13,2013-04-15
5060,Earthquake strikes off Papua New Guinea [Derived headline],,15-Apr-13,2013-04-15
5061,No need to worry about China's competitiveness A shrinking labour pool and rising wages could mean the start of an economic rebalancing act and not a feared loss of manufacturing edge,,15-Apr-13,2013-04-15
5062,"on the line MTR Corp has fixed its sights on getting into the mainland's burgeoning metro railway sector, but its business model may hit the buffers A lot",Toh Han Shih hanshih.toh@scmp.com.,15-Apr-13,2013-04-15
5063,"She was a kind of big sister, someone with a big heart [Derived headline]",,15-Apr-13,2013-04-15
5147,China is getting a diminishing growth bang for its credit buck First-quarter GDP figures seem at first blush to be in sustainable territory but credit creation numbers show a different story,,16-Apr-13,2013-04-16
5149,"Fair puts on a brave face as exports totter Economic uncertainty, geopolitics, bird flu and soaring costs may be on everyone's minds, but the Canton Fair is still the best - for now",Mimi Lau in Guangzhou Mimi.lau@scmp.com.,16-Apr-13,2013-04-16
5146,The importance of knowing who does the auditing [Derived headline],,16-Apr-13,2013-04-16
5145,Lean times come to 'richest village',"Luo, Chris.",16-Apr-13,2013-04-16
5144,Sympathyfor mum'slabourcamp woe People's Daily commentary sides with woman sentenced to re-education through labour; may reflect resolve to reform controversial system,"Zhou, Laura.",16-Apr-13,2013-04-16
5148,People should have opt-in choice over personal data,,16-Apr-13,2013-04-16
5111,Health alert as pollution tops chart People with heart and breathing problems should be careful as indices hit severe level,"Kang-chung, Ng.",16-Apr-13,2013-04-16
5127,Moneyed passion for art grows as property cools,Daniel Ren in Shanghai ren.wei@scmp.com.,16-Apr-13,2013-04-16
5152,"Luxury homes to see slower rent growth Sluggish global economy dampening demand for high-end flats while fuelling strong growth for mass-market units, says consultancy","Leung, Paggie.",16-Apr-13,2013-04-16
5132,CBRC tightens grip on bank loans Lenders told to curb credit to financing vehicles of local governments and prevent risk contagion after loans to the sector rise to 18pc of GDP,Jane Cai in Beijing xuejun.cai@scmp.com.,16-Apr-13,2013-04-16
5112,Go West lure of low land prices Chongqing reaches out to investors with smaller profits tax and commitments to keep a lid on property and logistics costs,"So, Charlotte.",16-Apr-13,2013-04-16
5131,"Central banks differ on policy BoJ acts, while ECB is content to bide its time",,16-Apr-13,2013-04-16
5130,China slowdown a test for Li KeqiangSlowdown in growth a test for Li Keqiang,Victoria Ruan in Beijing victoria.ruan@scmp.com.,16-Apr-13,2013-04-16
5129,Insurance likely to rise in risky property market Head of Mortgage Corporation hints at review of prices to manage firm's exposure to volatility,"Kanis, Li.",16-Apr-13,2013-04-16
5128,Man jailed for incest with teenage daughter [Derived headline],,16-Apr-13,2013-04-16
5143,Disabled apply for jobs [Derived headline],,16-Apr-13,2013-04-16
5126,Pandemic warning over bird flu virus Hong Kong expert says H7N9 could pose a bigger threat than H5N1 and may adapt to become transmittable between humans,"Tsang, Emily; Zhuang Pinghui.",16-Apr-13,2013-04-16
5125,Striking dockers set to escalate action Unhappy strikers say they have plans ready to go and other workers ready to walk if contractors don't come to the party on wage rises today,"Siu, Phila; Cheung, Gary.",16-Apr-13,2013-04-16
5124,Supermarket prices surge above rate of inflation,"Chan, Thomas; Chong, Dennis.",16-Apr-13,2013-04-16
5159,"Death toll in hotel blaze rises to 14 Three suspects wanted for questioning by police turn themselves in, but fourth remains at large","Chen, Stephen.",16-Apr-13,2013-04-16
5158,Woman sues US central bank over shrinking cash She claims Federal Reserve has allowed her deposit of US$250 to lose a third of its value,"Zuo, Mandy.",16-Apr-13,2013-04-16
5157,"Today, we celebrate the 65th Independence Day of Israel [Derived headline]","Furniss, Tracey.",16-Apr-13,2013-04-16
5156,"Country offers hi-tech expertise Businessman develops a plan to bring nation's technological knowledge to the mainland, writes Tracey Furniss","Furniss, Tracey.",16-Apr-13,2013-04-16
5155,"Speed and service top list of internet users' complaints Consumer Council survey reveals while some are unhappy, most find services satisfactory","Chan, Thomas.",16-Apr-13,2013-04-16
5154,Last year marked important and outstanding... [Derived headline],"Furniss, Tracey.",16-Apr-13,2013-04-16
5153,Spotlight on gm food labels Watchdog calls for compulsory labelling scheme for genetically modified food after traces are found in non-labelled samples,"Chan, Thomas.",16-Apr-13,2013-04-16
5150,"Cannabis bought from shopping site The 100-yuan order was placed and paid for via Alipay, says Guangzhou-based journalist","Kao, Ernest.",16-Apr-13,2013-04-16
5142,"Tokyo, Hanoi in talks over jointmaritime security Japan offers to provide patrol vessels similar to those given to Philippines and Indonesia",Julian Ryall in Tokyo.,16-Apr-13,2013-04-16
5151,Fung shui master must pay HK$341m taxes,"Man, Joyce.",16-Apr-13,2013-04-16
5140,Slow learners ignoring reality,,16-Apr-13,2013-04-16
5141,Property invasion,,16-Apr-13,2013-04-16
5117,MY TAKEWe all need a little light relief,"Lo, Alex.",16-Apr-13,2013-04-16
5118,Mainlanders seek truth at Tiananmen display Young people cross the border to learn more about the 1989 crackdown at City U exhibition,"Cheung, Tony; Siu, Phila.",16-Apr-13,2013-04-16
